date,sector,fg_index,n_headlines
2021-12-29,Consumer,56.14933333333333,15
2021-12-30,Consumer,55.41157894736842,19
2021-12-31,Consumer,51.24208333333333,12
2022-01-03,Consumer,50.47340909090909,22
2022-01-04,Consumer,50.387142857142855,7
2022-01-05,Consumer,52.713863636363634,22
2022-01-06,Consumer,55.49794117647059,17
2022-01-07,Consumer,53.97555555555556,18
2022-01-10,Consumer,51.1104,25
2022-01-11,Consumer,55.687777777777775,9
2022-01-12,Consumer,52.056999999999995,20
2022-01-13,Consumer,55.45875,12
2022-01-14,Consumer,49.92604166666666,24
2022-01-18,Consumer,53.366410256410255,39
2022-01-19,Consumer,53.234166666666674,24
2022-01-20,Consumer,52.778333333333336,27
2022-01-21,Consumer,47.76296875,32
2022-01-24,Consumer,54.67916666666667,30
2022-01-25,Consumer,53.508500000000005,20
2022-01-26,Consumer,53.48403846153846,26
2022-01-27,Consumer,52.10888888888889,18
2022-01-28,Consumer,50.2045,10
2022-01-31,Consumer,55.773709677419355,31
2022-02-01,Consumer,49.06354838709677,31
2022-02-02,Consumer,49.208888888888886,18
2022-02-03,Consumer,51.02363636363636,11
2022-02-04,Consumer,54.44666666666667,15
2022-02-07,Consumer,51.31627906976744,43
2022-02-08,Consumer,56.72016129032258,31
2022-02-09,Consumer,53.95470588235294,34
2022-02-10,Consumer,53.22071428571429,49
2022-02-11,Consumer,51.55625,28
2022-02-14,Consumer,53.28530612244898,49
2022-02-15,Consumer,53.63931818181818,22
2022-02-16,Consumer,56.268750000000004,24
2022-02-17,Consumer,53.4,37
2022-02-18,Consumer,52.32642857142857,21
2022-02-22,Consumer,54.12230769230769,26
2022-02-23,Consumer,53.348636363636366,11
2022-02-24,Consumer,49.449999999999996,23
2022-02-25,Consumer,53.04714285714285,14
2022-02-28,Consumer,51.91838235294118,34
2022-03-01,Consumer,52.376590909090915,22
2022-03-02,Consumer,51.8025,22
2022-03-03,Consumer,55.707941176470584,17
2022-03-04,Consumer,53.67211538461538,26
2022-03-07,Consumer,56.46645833333333,24
2022-03-08,Consumer,53.487750000000005,20
2022-03-09,Consumer,48.8928125,32
2022-03-10,Consumer,50.39904761904762,21
2022-03-11,Consumer,49.60369565217391,23
2022-03-14,Consumer,52.84982142857143,28
2022-03-15,Consumer,56.761785714285715,28
2022-03-16,Consumer,50.419200000000004,25
2022-03-17,Consumer,53.56100000000001,25
2022-03-18,Consumer,51.14578947368421,19
2022-03-21,Consumer,55.565416666666664,36
2022-03-22,Consumer,64.9386,25
2022-03-23,Consumer,53.95233333333333,15
2022-03-24,Consumer,48.58047619047619,21
2022-03-25,Consumer,56.01499999999999,22
2022-03-28,Consumer,55.10662162162163,37
2022-03-29,Consumer,56.22479166666667,24
2022-03-30,Consumer,49.65958333333333,12
2022-03-31,Consumer,52.56903846153846,26
2022-04-01,Consumer,48.96847826086957,23
2022-04-04,Consumer,54.64435897435898,39
2022-04-05,Consumer,50.82,17
2022-04-06,Consumer,54.642,15
2022-04-07,Consumer,49.2946551724138,29
2022-04-08,Consumer,51.83676470588235,17
2022-04-11,Consumer,55.10348484848485,33
2022-04-12,Consumer,55.576153846153844,13
2022-04-13,Consumer,53.050000000000004,16
2022-04-14,Consumer,54.347857142857144,21
2022-04-18,Consumer,54.138,30
2022-04-19,Consumer,55.23,25
2022-04-20,Consumer,49.78017857142857,28
2022-04-21,Consumer,53.5518,25
2022-04-22,Consumer,53.19854166666667,24
2022-04-25,Consumer,51.33715517241379,58
2022-04-26,Consumer,54.36235294117647,17
2022-04-27,Consumer,53.65625,28
2022-04-28,Consumer,52.51653846153845,13
2022-04-29,Consumer,53.65359375,32
2022-05-02,Consumer,50.404399999999995,25
2022-05-03,Consumer,52.7008,25
2022-05-04,Consumer,53.15274193548387,31
2022-05-05,Consumer,51.781666666666666,21
2022-05-06,Consumer,52.432,30
2022-05-09,Consumer,53.61896551724138,29
2022-05-10,Consumer,54.79083333333333,24
2022-05-11,Consumer,48.58807692307692,26
2022-05-12,Consumer,46.7980303030303,33
2022-05-13,Consumer,51.214772727272724,22
2022-05-16,Consumer,51.259249999999994,60
2022-05-17,Consumer,53.42340425531915,47
2022-05-18,Consumer,45.91097560975609,41
2022-05-19,Consumer,50.111282051282046,39
2022-05-20,Consumer,49.02302325581396,43
2022-05-23,Consumer,52.772222222222226,45
2022-05-24,Consumer,52.83946428571428,28
2022-05-25,Consumer,51.96910714285714,28
2022-05-26,Consumer,49.87410714285714,28
2022-05-27,Consumer,55.79147058823529,17
2022-05-31,Consumer,52.25653846153846,26
2022-06-01,Consumer,51.738749999999996,28
2022-06-02,Consumer,51.494375,16
2022-06-03,Consumer,44.12571428571429,14
2022-06-06,Consumer,50.18152777777778,36
2022-06-07,Consumer,51.857499999999995,30
2022-06-08,Consumer,55.44833333333333,18
2022-06-09,Consumer,51.84891304347826,23
2022-06-10,Consumer,53.17625,24
2022-06-13,Consumer,52.62988095238095,42
2022-06-14,Consumer,49.661,20
2022-06-15,Consumer,49.80340909090909,22
2022-06-16,Consumer,54.74431818181818,22
2022-06-17,Consumer,57.05852941176471,17
2022-06-21,Consumer,50.147083333333335,48
2022-06-22,Consumer,52.06108695652174,23
2022-06-23,Consumer,49.72724137931034,29
2022-06-24,Consumer,54.50020833333334,24
2022-06-27,Consumer,53.28607843137255,51
2022-06-28,Consumer,52.7527027027027,37
2022-06-29,Consumer,48.811129032258066,31
2022-06-30,Consumer,54.19666666666667,30
2022-07-01,Consumer,53.745,18
2022-07-05,Consumer,51.818124999999995,40
2022-07-06,Consumer,50.23260869565217,23
2022-07-07,Consumer,49.81647058823529,17
2022-07-08,Consumer,51.7825,12
2022-07-11,Consumer,55.14592592592593,27
2022-07-12,Consumer,51.74193548387097,31
2022-07-13,Consumer,53.50736842105263,19
2022-07-14,Consumer,51.06,23
2022-07-15,Consumer,54.0275,24
2022-07-18,Consumer,53.84451612903226,31
2022-07-19,Consumer,52.263749999999995,24
2022-07-20,Consumer,52.25840909090909,22
2022-07-21,Consumer,51.429210526315785,19
2022-07-22,Consumer,54.249772727272735,22
2022-07-25,Consumer,51.55593023255815,43
2022-07-26,Consumer,40.77656626506024,83
2022-07-27,Consumer,54.97566666666667,30
2022-07-28,Consumer,53.59604166666667,24
2022-07-29,Consumer,55.395,18
2022-08-01,Consumer,52.57041666666666,36
2022-08-02,Consumer,49.133095238095244,21
2022-08-03,Consumer,56.01607142857143,28
2022-08-04,Consumer,54.25472222222223,18
2022-08-05,Consumer,56.984,10
2022-08-08,Consumer,52.98314285714286,35
2022-08-09,Consumer,55.957142857142856,21
2022-08-10,Consumer,55.21613636363636,22
2022-08-11,Consumer,50.91682926829269,41
2022-08-12,Consumer,53.50875,20
2022-08-15,Consumer,52.93975806451613,62
2022-08-16,Consumer,54.603545454545454,55
2022-08-17,Consumer,51.47035714285715,42
2022-08-18,Consumer,52.36708333333333,24
2022-08-19,Consumer,53.18741935483871,31
2022-08-22,Consumer,57.06879310344828,29
2022-08-23,Consumer,53.70705882352941,17
2022-08-24,Consumer,51.15236842105263,19
2022-08-25,Consumer,53.81038461538461,13
2022-08-26,Consumer,51.10375,16
2022-08-29,Consumer,52.272777777777776,27
2022-08-30,Consumer,56.449,20
2022-08-31,Consumer,49.53456521739131,23
2022-09-01,Consumer,54.780833333333334,18
2022-09-02,Consumer,46.08225,20
2022-09-06,Consumer,54.69228571428572,35
2022-09-07,Consumer,54.33548387096774,31
2022-09-08,Consumer,55.74194444444444,18
2022-09-09,Consumer,56.62722222222223,18
2022-09-12,Consumer,57.7187037037037,27
2022-09-13,Consumer,59.00315789473684,19
2022-09-14,Consumer,56.75265625,32
2022-09-15,Consumer,47.80166666666666,15
2022-09-16,Consumer,57.26,12
2022-09-19,Consumer,56.695454545454545,33
2022-09-20,Consumer,45.102631578947374,19
2022-09-21,Consumer,57.3434375,16
2022-09-22,Consumer,54.553000000000004,25
2022-09-23,Consumer,50.360789473684214,19
2022-09-26,Consumer,59.27981481481482,27
2022-09-27,Consumer,55.192499999999995,12
2022-09-28,Consumer,52.221666666666664,21
2022-09-29,Consumer,52.01125,36
2022-09-30,Consumer,50.237027027027025,37
2022-10-03,Consumer,55.83133333333333,30
2022-10-04,Consumer,47.031,15
2022-10-05,Consumer,54.16375,16
2022-10-06,Consumer,54.155,24
2022-10-07,Consumer,50.93404761904762,21
2022-10-10,Consumer,52.420344827586206,29
2022-10-11,Consumer,58.517222222222216,9
2022-10-12,Consumer,51.98350000000001,20
2022-10-13,Consumer,52.16416666666667,18
2022-10-14,Consumer,52.991052631578945,19
2022-10-17,Consumer,54.344166666666666,24
2022-10-18,Consumer,50.481578947368426,19
2022-10-19,Consumer,58.8871052631579,19
2022-10-20,Consumer,57.188250000000004,20
